,name,tp,num,stocks
90,商誉减值,fg,395,"['000028', '000056', '000070', '000078', '000415', '000541', '000551', '000555', '000564', '000566', '000581', '000590', '000592', '000593', '000595', '000603', '000615', '000626', '000628', '000639', '000651', '000669', '000691', '000723', '000767', '000783', '000785', '000818', '000851', '000881', '000890', '000903', '000925', '000965', '001210', '001289', '002004', '002008', '002028', '002043', '002055', '002074', '002094', '002099', '002102', '002111', '002115', '002122', '002127', '002129', '002154', '002161', '002191', '002202', '002203', '002213', '002229', '002243', '002251', '002261', '002285', '002298', '002301', '002306', '002317', '002345', '002350', '002364', '002373', '002375', '002413', '002414', '002416', '002420', '002430', '002431', '002448', '002462', '002516', '002520', '002524', '002530', '002542', '002552', '002554', '002559', '002599', '002624', '002640', '002645', '002649', '002658', '002667', '002669', '002671', '002672', '002682', '002712', '002713', '002723', '002731', '002735', '002742', '002747', '002752', '002756', '002757', '002759', '002760', '002777', '002778', '002795', '002819', '002822', '002829', '002831', '002837', '002851', '002856', '002915', '002929', '002951', '002960', '002967', '003007', '003035', '300005', '300027', '300030', '300040', '300045', '300048', '300056', '300062', '300066', '300074', '300075', '300081', '300086', '300091', '300095', '300097', '300112', '300123', '300128', '300130', '300137', '300140', '300149', '300158', '300161', '300162', '300165', '300180', '300188', '300197', '300206', '300217', '300229', '300232', '300244', '300246', '300249', '300253', '300261', '300271', '300287', '300288', '300289', '300291', '300296', '300302', '300310', '300315', '300322', '300324', '300331', '300337', '300338', '300344', '300346', '300348', '300358', '300359', '300368', '300379', '300382', '300385', '300391', '300423', '300427', '300429', '300435', '300438', '300440', '300459', '300464', '300477', '300480', '300483', '300486', '300490', '300494', '300513', '300522', '300529', '300531', '300537', '300542', '300551', '300559', '300560', '300562', '300571', '300572', '300593', '300607', '300609', '300614', '300624', '300633', '300634', '300655', '300656', '300657', '300663', '300665', '300667', '300676', '300700', '300710', '300723', '300738', '300741', '300747', '300781', '300785', '300816', '300835', '300872', '300875', '300876', '300878', '300888', '300889', '300903', '300937', '300938', '300949', '300957', '300981', '300996', '301005', '301008', '301024', '301068', '301072', '301091', '301136', '301196', '301200', '301248', '301303', '301326', '301387', '301505', '600023', '600032', '600079', '600105', '600136', '600141', '600143', '600167', '600201', '600207', '600210', '600251', '600252', '600256', '600265', '600280', '600315', '600326', '600329', '600337', '600350', '600358', '600383', '600468', '600483', '600489', '600525', '600538', '600556', '600563', '600571', '600590', '600594', '600606', '600611', '600636', '600637', '600679', '600715', '600735', '600770', '600807', '600843', '600863', '600866', '600868', '600874', '600881', '600887', '600892', '600906', '600963', '600973', '600984', '601369', '601512', '601515', '601777', '601880', '601886', '601928', '601996', '603009', '603017', '603032', '603033', '603058', '603059', '603066', '603085', '603160', '603169', '603258', '603356', '603373', '603377', '603386', '603388', '603528', '603616', '603661', '603665', '603678', '603682', '603688', '603716', '603737', '603799', '603808', '603816', '603836', '603839', '603858', '603903', '603906', '603915', '603959', '603977', '603995', '605081', '605111', '605122', '605178', '605388', '688001', '688025', '688056', '688095', '688126', '688135', '688199', '688212', '688217', '688227', '688257', '688273', '688286', '688328', '688343', '688350', '688363', '688383', '688388', '688389', '688669', '688678', '688788', '835368', '920819']"
91,整体上市,fg,88,"['000027', '000031', '000069', '000089', '000157', '000333', '000520', '000528', '000538', '000607', '000629', '000719', '000723', '000758', '000761', '000768', '000777', '000789', '000798', '000800', '000825', '000837', '000878', '000912', '000930', '000951', '001979', '002046', '002100', '002171', '002254', '002268', '002346', '002368', '002415', '300498', '600004', '600009', '600010', '600011', '600018', '600019', '600027', '600031', '600038', '600097', '600104', '600115', '600118', '600248', '600278', '600328', '600362', '600406', '600418', '600428', '600478', '600500', '600507', '600508', '600523', '600575', '600611', '600648', '600662', '600676', '600684', '600704', '600717', '600718', '600719', '600729', '600770', '600782', '600787', '600795', '600812', '600850', '600855', '600875', '600879', '600895', '600900', '600967', '600980', '600981', '600990', '601727']"
92,海外业务,fg,289,"['000415', '000509', '000553', '000572', '000697', '000727', '000901', '000923', '001206', '001216', '001222', '001238', '001300', '001308', '001326', '001335', '001368', '001379', '001389', '001391', '002052', '002091', '002094', '002106', '002137', '002150', '002241', '002273', '002382', '002384', '002399', '002426', '002432', '002444', '002463', '002475', '002483', '002489', '002520', '002600', '002611', '002615', '002626', '002638', '002643', '002668', '002681', '002705', '002725', '002733', '002766', '002779', '002795', '002821', '002835', '002871', '002899', '002925', '002938', '002950', '002952', '002962', '002980', '002981', '002984', '003011', '003019', '003041', '300002', '300136', '300139', '300149', '300151', '300162', '300164', '300209', '300223', '300247', '300268', '300278', '300293', '300308', '300363', '300389', '300394', '300407', '300418', '300459', '300473', '300475', '300502', '300562', '300570', '300577', '300582', '300590', '300592', '300624', '300628', '300636', '300640', '300643', '300650', '300673', '300677', '300703', '300725', '300729', '300739', '300759', '300787', '300793', '300796', '300822', '300833', '300856', '300866', '300869', '300879', '300901', '300907', '300910', '300952', '300979', '300981', '300992', '300994', '301004', '301035', '301042', '301061', '301113', '301122', '301171', '301187', '301205', '301222', '301230', '301234', '301260', '301275', '301287', '301298', '301308', '301309', '301322', '301327', '301330', '301345', '301356', '301362', '301363', '301376', '301381', '301383', '301429', '301448', '301491', '301503', '301533', '301558', '301559', '301560', '301588', '301658', '301665', '600026', '600156', '600215', '600261', '600299', '600338', '600439', '600448', '600584', '600599', '600626', '600699', '600707', '600735', '600745', '600759', '600777', '600883', '600962', '600983', '601058', '601156', '601388', '601500', '601919', '603004', '603005', '603083', '603089', '603091', '603129', '603201', '603205', '603215', '603219', '603221', '603259', '603262', '603277', '603290', '603303', '603307', '603313', '603335', '603338', '603355', '603408', '603456', '603501', '603507', '603558', '603586', '603600', '603610', '603617', '603661', '603665', '603681', '603707', '603709', '603727', '603730', '603818', '603890', '603920', '603979', '603986', '603992', '603993', '605003', '605080', '605099', '605116', '605117', '605118', '605155', '605198', '605259', '605365', '605378', '605555', '605598', '688008', '688036', '688063', '688075', '688087', '688095', '688099', '688173', '688196', '688208', '688220', '688222', '688298', '688306', '688358', '688408', '688472', '688506', '688512', '688567', '688584', '688588', '688606', '688717', '688767', '832278', '834058', '834765', '834950', '836270', '837821', '838171', '870726', '872374', '872925', '873132', '873339', '873679', '920007', '920029', '920445']"
93,高校背景,fg,41,"['000526', '000590', '000788', '000826', '000915', '000925', '000938', '000988', '000990', '002030', '002049', '002230', '002297', '002581', '002698', '300161', '300205', '300334', '300523', '300597', '300851', '300864', '300929', '301185', '600100', '600530', '600590', '600601', '600661', '600718', '600730', '600797', '600846', '601901', '603026', '688015', '688027', '688385', '688505', '688579', '920027']"
94,外资背景,fg,42,"['000608', '000869', '000935', '002022', '002032', '002047', '002957', '300582', '300879', '300999', '600007', '600114', '600132', '600182', '600595', '600779', '600801', '600819', '601009', '603005', '603259', '603486', '605218', '688018', '688019', '688065', '688085', '688088', '688099', '688101', '688108', '688185', '688202', '688222', '688266', '688321', '688336', '688356', '688521', '688536', '688607', '688656']"
95,台资背景,fg,28,"['002047', '002084', '002105', '002158', '002162', '002333', '002463', '002655', '002938', '300260', '300378', '300549', '300671', '601002', '601138', '601231', '601388', '603002', '603015', '603408', '603580', '603886', '603922', '603929', '603958', '605366', '688585', '688678']"
96,机构吸筹,fg,11,"['001266', '002647', '002846', '300853', '301586', '301616', '430476', '603042', '603097', '603271', '603333']"
97,新进成份,fg,21,"['001391', '002600', '300058', '300115', '300458', '300679', '300857', '301165', '301236', '301498', '301536', '302132', '601077', '601825', '688047', '688608', '833509', '834261', '873001', '920002', '920019']"
98,沪港通SH,fg,0,['']
99,深港通SZ,fg,0,['']
100,MSCI成份,fg,322,"['000001', '000002', '000063', '000100', '000157', '000166', '000301', '000333', '000338', '000425', '000538', '000568', '000596', '000617', '000625', '000630', '000651', '000661', '000708', '000725', '000728', '000768', '000776', '000783', '000786', '000858', '000876', '000883', '000895', '000938', '000951', '000963', '000975', '000977', '000983', '001914', '001965', '001979', '002001', '002007', '002010', '002024', '002027', '002032', '002050', '002075', '002131', '002142', '002146', '002156', '002179', '002180', '002185', '002230', '002236', '002241', '002242', '002304', '002311', '002352', '002371', '002382', '002384', '002389', '002396', '002415', '002422', '002459', '002460', '002463', '002466', '002475', '002487', '002493', '002497', '002518', '002555', '002557', '002563', '002594', '002600', '002602', '002625', '002648', '002653', '002673', '002683', '002705', '002709', '002714', '002736', '002747', '002916', '002920', '002938', '002939', '002966', '300014', '300015', '300033', '300037', '300059', '300085', '300088', '300122', '300124', '300168', '300251', '300308', '300316', '300347', '300394', '300408', '300413', '300433', '300450', '300459', '300498', '300502', '300750', '300760', '300773', '300782', '300841', '300896', '300999', '600000', '600009', '600010', '600011', '600015', '600016', '600019', '600023', '600025', '600026', '600027', '600028', '600029', '600030', '600031', '600036', '600039', '600048', '600050', '600061', '600066', '600085', '600089', '600104', '600109', '600111', '600115', '600118', '600150', '600160', '600177', '600183', '600188', '600196', '600208', '600211', '600221', '600233', '600271', '600276', '600305', '600309', '600316', '600332', '600346', '600352', '600362', '600369', '600372', '600406', '600426', '600436', '600438', '600487', '600489', '600519', '600547', '600562', '600570', '600585', '600588', '600600', '600642', '600660', '600674', '600685', '600690', '600703', '600741', '600760', '600795', '600803', '600809', '600845', '600848', '600867', '600875', '600886', '600887', '600900', '600905', '600919', '600926', '600958', '600988', '600989', '600998', '600999', '601006', '601009', '601012', '601018', '601021', '601058', '601066', '601077', '601088', '601100', '601108', '601111', '601117', '601127', '601136', '601138', '601162', '601166', '601169', '601186', '601198', '601211', '601216', '601225', '601229', '601288', '601318', '601328', '601336', '601360', '601377', '601390', '601398', '601456', '601555', '601600', '601601', '601607', '601618', '601628', '601633', '601658', '601668', '601669', '601688', '601689', '601699', '601766', '601788', '601800', '601816', '601818', '601838', '601857', '601868', '601872', '601877', '601881', '601888', '601899', '601901', '601919', '601939', '601985', '601988', '601989', '601995', '603019', '603027', '603129', '603160', '603195', '603259', '603288', '603296', '603369', '603392', '603486', '603501', '603638', '603678', '603799', '603806', '603833', '603927', '603939', '603986', '603993', '605499', '688008', '688012', '688029', '688036', '688047', '688072', '688088', '688099', '688111', '688169', '688188', '688223', '688256', '688303', '688506', '688516', '688521', '688617', '688777']"
